CHEMBL ID,AlogP,Smiles,Standard Value,Standard Units
CHEMBL13608,3.09,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCCC1,20000,nM
CHEMBL205047,4.94,OCc1nc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cs1,76,nM
CHEMBL4293145,4.83,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1O[C@H]1CCOC1,0.7,nM
CHEMBL4282954,4.5,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCOCC1,0.6,nM
CHEMBL4279016,4.88,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N2CCN(C)CC2)CC1,5.8,nM
CHEMBL4290568,4.97,C=C=CC(=O)Nc1cc(Nc2ncc(C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,1,nM
CHEMBL213618,3.85,CNc1nccc(-c2ccc(C(=O)N[C@H](CN)Cc3ccc(Cl)cc3Cl)s2)n1,10000,nM
CHEMBL206003,4.85,NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,21,nM
CHEMBL2018760,4.61,CCOC(=O)Nc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1Cl,900,nM
CHEMBL2018878,5.76,CCCCOc1cc2c(Nc3ccc(NC(=O)OC)c(C)c3)ncnc2cc1OCCN(CC)CC,10000,nM
CHEMBL4475770,4.9,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C(C)C)cc1Nc1nc2c(c(-c3cn(C)c4ccc(F)cc34)n1)CS(=O)(=O)CC2,201,nM
CHEMBL4446546,6.08,CC/C=C\C(=O)Nc1cc(Nc2nc3c(c(-c4cn(C)c5ccccc45)n2)CSCC3)c(OC)cc1N(C)CCN(C)C,2000,nM
CHEMBL4454709,6.46,COc1cc(N(C)CCN(C)C)c(NC(=O)/C=C\C(C)C)cc1Nc1nc2c(c(-c3cn(C)c4ccc(F)cc34)n1)CSCC2,1689,nM
CHEMBL1761937,5.85,COc1cc2ncnc(Oc3ccc(NC(=O)Nc4ccc(Br)cc4)cc3)c2cc1OC,10000,nM
CHEMBL1080815,4.68,Clc1cccc(Nc2ncnc3ccc(Cl)cc23)c1,2700,nM
CHEMBL2064373,2.98,C#Cc1cccc(Nc2ncnc3cc4oc(=O)n(CCCN5CCOCC5)c4cc23)c1,380,nM
CHEMBL2064389,3.28,O=c1oc2cc3ncnc(Nc4ccc(F)c(F)c4)c3cc2n1CCCN1CCOCC1,570,nM
CHEMBL2064379,3.62,Cc1cc(C)cc(Nc2ncnc3cc4oc(=O)n(CCCN5CCOCC5)c4cc23)c1,75000,nM
CHEMBL24828,5,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,100,nM
CHEMBL2064386,4.58,O=c1oc2cc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3cc2n1CCCN1CCOCC1,140,nM
CHEMBL327307,4.92,COc1cc2ncnc(Nc3ccc(Br)c(Br)c3)c2cc1OC,0.072,nM
CHEMBL53300,1.21,Nc1ccc2ncncc2c1,0.79,nM
CHEMBL168446,3.48,O=C(Oc1cccc(O)c1)c1cc(/N=C/c2cc(O)ccc2O)ccc1O,,nM
CHEMBL230232,5.14,N#Cc1cnc2c(Br)cc(NCc3c[nH]nn3)cc2c1Nc1ccc(F)c(Cl)c1,1000,nM
CHEMBL36819,3.57,O=C(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,1196,nM
CHEMBL35820,4.93,CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC,0.006,nM
CHEMBL14627,5.79,O=C(NCCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)C(F)(F)F,74,nM
CHEMBL36967,4.45,Brc1cccc(Nc2ncnc3cc4[nH]cc(CN5CCOCC5)c4cc23)c1,4.8,nM
CHEMBL119156,2.48,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccn2)c1O,25000,nM
CHEMBL273789,5.55,CS(=O)(=O)CCN(CCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)C(=O)C(F)(F)F,263,nM
CHEMBL517907,3.15,C#Cc1cccc(Nc2ncnc3ccc(OCCCCNCCS(C)(=O)=O)cc23)c1,11,nM
CHEMBL1095466,5.36,Cc1ccccc1Cc1cc2c(Nc3cccc(Br)c3)ncnc2[nH]1,300000,nM
CHEMBL1098440,5.58,C#Cc1cccc(Nc2ncnc3[nH]c(Cc4ccc(Cl)cc4Cl)cc23)c1,300000,nM
CHEMBL460732,4,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(S(=O)(=O)c4ccccc4)cc3)c2c1,93,nM
CHEMBL939,4.28,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,80,nM
CHEMBL385479,4.28,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OCCCN1CCOCC1,18,nM
CHEMBL214631,4.65,COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OC1CCN(C)CC1,106,nM
CHEMBL215786,4.9,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC1CCN(C)CC1,3,nM
CHEMBL214798,4.65,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(C)CC1,2,nM
CHEMBL384205,5.38,COc1cc2c(cc1OC)Sc1ncnc(Sc3cccc(Cl)c3)c1NC2,2900,nM
CHEMBL425965,5.08,COc1cc2c(cc1OC)Sc1ncnc(Nc3cccc(Br)c3)c1NC2,5900,nM
CHEMBL384067,4.79,COc1cc2c(cc1OC)Oc1ncnc(Oc3cccc(Br)c3)c1N(C)C2,1200,nM
CHEMBL386052,5.06,COc1cc2c(cc1OC)Oc1nc(C)nc(Nc3cccc(Cl)c3F)c1NC2,100000,nM
CHEMBL215973,5.11,COc1cc2c(cc1OC)Oc1ncnc(Nc3ccc4ccccc4c3)c1NC2,500,nM
CHEMBL386998,4.09,COc1cc2c(cc1OC)Oc1ncnc(Nc3ccc(F)cc3)c1NC2,7100,nM
CHEMBL385015,4.72,COc1cc2c(cc1OC)Oc1ncnc(Nc3ccc(Br)cc3)c1NC2,8700,nM
CHEMBL216048,4.77,COc1cc2c(cc1OC)Oc1ncnc(Oc3cccc(Br)c3)c1NC2,1800,nM
CHEMBL188762,4.48,CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0.1,nM
CHEMBL289959,3.37,c1ccc(Nc2ncnc3ccccc23)cc1,346.74,nM
CHEMBL542955,3.41,COc1ccc2ncnc(N(C)c3ccccc3)c2c1.Cl,20000,nM
CHEMBL2018749,4.74,CCCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,800,nM
CHEMBL2018763,4.31,CCCCNC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,10000,nM
CHEMBL2018879,6.15,CCCCOc1cc2c(Nc3ccc(NC(=O)OCC)c(C)c3)ncnc2cc1OCCN(CC)CC,10000,nM
CHEMBL179603,5.09,COc1ccc(NC(=O)Nc2ccc(Oc3ncnc4cc(OC)c(OC)cc34)cc2)cc1,10000,nM
CHEMBL136011,2.38,Cc1cccc(N(C)c2[nH]cnc3nncc2-3)c1,50000,nM
CHEMBL411897,4.21,COC1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,28,nM
CHEMBL255170,4.08,Cc1ccc(Oc2ccc(Nc3ncnc4[nH]nc(OCCN5CCC(O)CC5)c34)cc2Cl)cn1,7,nM
CHEMBL319620,2.11,O=C(O)c1cc(NCc2cc(O)ccc2O)ccc1O,150,nM
CHEMBL168915,4.79,O=C(Oc1cccc2ccccc12)c1cc(NCc2cc(O)ccc2O)ccc1O,4400,nM
CHEMBL553,3.41,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,0.4,nM
CHEMBL417941,2.45,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NC1CCCCC1,5900,nM
CHEMBL498247,2.25,CCC(C)[C@H]1[C@](C)(O)C(=O)[C@@]2(O)C[C@](C)(O)C[C@@H](C)[C@@H]2[C@]1(C)C(=O)/C=C/OC,10500,nM
CHEMBL291986,2.35,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCN(c2ccccc2)CC1,55000,nM
CHEMBL1082829,5.58,CCCCn1c2ccc(C3CCCCO3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3,1000,nM
CHEMBL601719,5.04,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,1000000,nM
CHEMBL67535,1.65,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,3000,nM
CHEMBL332882,4,Nc1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,5,nM
CHEMBL4161938,5.95,Fc1cccc(COc2ccc(Nc3ncnc4cc(OCCCN5CCOCC5)c(OCCCN5CCOCC5)cc34)cc2Cl)c1,7,nM
CHEMBL4161938,5.95,Fc1cccc(COc2ccc(Nc3ncnc4cc(OCCCN5CCOCC5)c(OCCCN5CCOCC5)cc34)cc2Cl)c1,9.3,nM
CHEMBL485320,4.83,Nc1nc(Nc2cccc(Br)c2)c2cc(CCc3ccccc3)[nH]c2n1,300,nM
CHEMBL1096416,5.28,Fc1cc(Cl)ccc1Nc1ncnc2[nH]c(CCc3ccccc3)cc12,200000,nM
CHEMBL482715,5.23,Nc1nc(Nc2ccc(F)c(C(F)(F)F)c2)c2cc(CCc3ccccc3)[nH]c2n1,122000,nM
CHEMBL4284413,3.48,O=C(Nc1nccs1)C(c1ccccc1)N1Cc2ccccc2C1=O,50000,nM
CHEMBL153525,4.62,Brc1cccc(Nc2ncnc3ccc4cc[nH]c4c23)c1,1.24,nM
CHEMBL257814,3.48,CO/N=C/c1c(N)ncnc1Nc1ccc2c(c1)CCN2Cc1cccc(F)c1,57,nM
CHEMBL255865,3.05,CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(C#N)c2)c1,20,nM
CHEMBL35820,4.93,CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC,0.006,nM
CHEMBL2218927,3.55,Cc1nc2cc3nc(-c4cccs4)cnc3cc2n1C,30000,nM
CHEMBL2403108,6.36,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,900,nM
CHEMBL31965,4.39,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,2.3,nM
CHEMBL80302,5.89,Cc1cc2cc(Nc3ncnc4cc(-c5ccccc5)sc34)ccc2[nH]1,100,nM
CHEMBL261592,4.14,Cc1cc2cc(Nc3ncnn4cc(-c5nnc(C)o5)c(C(C)C)c34)cnc2[nH]1,1000,nM
CHEMBL87084,2.71,Oc1cc2cc(-c3ccncc3)cnc2cc1O,5000,nM
CHEMBL352876,2.09,O=P(O)(O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,3000,nM
CHEMBL2046883,4.69,Cc1ccc(NC(=O)Nc2nnc(Sc3ncnc4cc(OCCCN5CCOCC5)ccc34)s2)cc1,10000,nM
CHEMBL354300,1.85,CONC(=O)c1cc(/N=C/c2cc(O)ccc2O)ccc1O,27000,nM
CHEMBL2047016,3.18,O=C(CCCCCC(=O)Nc1ccc(O)c(C(=O)Nc2cccc(F)c2)c1)NO,1410,nM
CHEMBL380168,5.03,COc1cc2c(cc1OC)Oc1nc(C)nc(Nc3cccc(Br)c3)c1NC2,,
CHEMBL213007,3.98,COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OC1CCN(S(C)(=O)=O)CC1,1,nM
CHEMBL218677,3.5,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(CC(N)=O)CC1,2,nM
CHEMBL214857,4.66,COCCN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,3,nM
CHEMBL422899,2.94,CC(C)(C)ONC(=O)Cc1cc(/N=C/c2cc(O)ccc2O)ccc1O,31000,nM
CHEMBL354376,4.53,Cc1cc(C)cc(COC(=O)c2cc(/N=C/c3cc(O)ccc3O)ccc2O)c1,,nM
CHEMBL51283,4.8,CN1CCN(c2ccc(Nc3ncc4cc(-c5c(Cl)cccc5Cl)c(=O)n(C)c4n3)cc2)CC1,,nM
CHEMBL543195,4.07,COc1cc2ncnc(N(C)c3ccc(Cl)cc3)c2cc1OC.Cl,3000,nM
CHEMBL57712,0.75,N#CC(C#N)=Cc1cc[n+]([O-])cc1,1300000,nM
CHEMBL607707,5.1,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,80,nM
CHEMBL291313,1.35,N#CC(C#N)=C1C(=O)Nc2ccc([N+](=O)[O-])cc21,20000,nM
CHEMBL178312,7.07,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCC1,78,nM
CHEMBL426580,4.32,Cc1nc2cc3c(Nc4cccc(Br)c4)ncnc3cc2[nH]1,0.29,nM
CHEMBL92902,4.34,CN1CCC=C(C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)C1,115,nM
CHEMBL291701,3.67,Fc1ccc2c(Nc3cccc(Br)c3)ncnc2n1,684,nM
CHEMBL53850,1.67,CNc1ccc2ncncc2c1,7,nM
CHEMBL170111,3.37,CC(C)(C)OC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,1000,nM
CHEMBL169885,5.18,O=C(OCCC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)c1cc(NCc2cc(O)ccc2O)ccc1O,5000,nM
CHEMBL3944857,5.73,C=CCCCN1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,50,nM
CHEMBL3947769,6.2,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(CCC(C)C)CCCO1,50,nM
CHEMBL3955873,7.99,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(-c2ccc(N3CCCC3)cc2)cs1,50,nM
CHEMBL3959254,5.85,CCN1CCC(c2nc(COc3cc4ncnc(Nc5ccc(Cl)c(Cl)c5)c4cc3OC)no2)CC1,50,nM
CHEMBL357695,6.86,COCOc1cc(C(C)(C)C)ccc1-c1ccc(C(=O)OCC(C)CC(C)(C)C)cc1,50000,nM
CHEMBL554053,3.81,CCN(c1ccccc1)c1ncnc2cc(OC)c(OC)cc12.Cl,5500,nM
CHEMBL1272004,4.74,C[C@@H](Nc1ncnc2sc3c(c12)CCCC3)c1ccccc1,3240,nM
CHEMBL1272060,2.48,OC[C@@H](Nc1ncnc2sc3c(c12)CCNC3)c1ccccc1,20000,nM
CHEMBL1272223,4.33,C=CC(=O)N1CCc2c(sc3ncnc(N[C@H](CC)c4ccccc4)c23)C1,46,nM
CHEMBL1272276,2.84,CN(C)C/C=C/C(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,70,nM
CHEMBL3974328,3.93,CN[C@H]1CO[C@@H]2[C@@H](Oc3cc4ncnc(Nc5ccc(Br)c(Cl)c5)c4cc3OC)CO[C@H]12,50,nM
CHEMBL3979195,5.11,COC(=O)CCCCN1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,50,nM
CHEMBL3897525,3.56,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(/C(N)=N/C#N)CCO1,50,nM
CHEMBL55204,3.03,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(F)cc1,20000,nM
CHEMBL3914180,5.18,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C)C(C)(C)CO1,50,nM
CHEMBL3977503,5.16,COc1cc2c(Nc3ccc(Br)c(Cl)c3Cl)ncnc2cc1OCC1CN(C)CCO1,50,nM
CHEMBL323336,3.76,COc1cc2ncnc(N3CCN(C(=O)Nc4ccc(Br)cc4)CC3)c2cc1OC,100000,nM
CHEMBL170724,3.8,COc1ccc(-c2cn(C3CCCC3)c3ncnc(N)c23)cc1,570,nM
CHEMBL135417,4.07,COc1cc2nc(Cl)nc(N(C)c3ccccc3)c2cc1OC,50000,nM
CHEMBL55204,3.03,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(F)cc1,5128.61,nM
CHEMBL2448066,4.6,COc1cc2c(Nc3cc(O)c(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,70,nM
CHEMBL298637,3.57,CNc1ccc2c(Nc3cccc(Br)c3)ncnc2n1,552,nM
CHEMBL119977,4.37,Clc1cccc(Nc2[nH]cnc3nnc(-c4ccccc4)c2-3)c1,19,nM
CHEMBL118130,4.12,Oc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,6,nM
CHEMBL307062,3.89,Cc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,100000,nM
CHEMBL385479,4.28,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OCCCN1CCOCC1,21,nM
CHEMBL419280,6.46,COC(=O)CCCc1c(SSc2c(CCCC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,100000,nM
CHEMBL120069,4.75,Cc1cccc(Nc2[nH]cnc3nnc(Nc4cccc(Cl)c4)c2-3)c1,150,nM
CHEMBL75232,5.01,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1.O=C(O)CCC(=O)O,10000,nM
CHEMBL203295,4.65,COc1cc(OC2CCN(C)CC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,21,nM
CHEMBL204105,5.04,CCN1CCC(Oc2cc(OC)cc3ncnc(Nc4ccc(F)c(Cl)c4)c23)CC1,2,nM
CHEMBL203725,4.64,CN1CCC(Oc2cccc3ncnc(Nc4ccc(F)c(Cl)c4)c23)CC1,3,nM
CHEMBL293584,1.84,N#CC(C#N)=C1CCc2cc(O)c(O)cc21,30000,nM
CHEMBL53898,2.75,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCc1ccccc1,700,nM
CHEMBL126791,4.23,Brc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1,0.51,nM
CHEMBL329161,4.04,O=[N+]([O-])c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,900,nM
CHEMBL120319,5.26,Clc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Br)c4)c23)c1,800,nM
CHEMBL1641991,4.96,CCC(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1,20800,nM
CHEMBL1641990,4.67,CN(C)C/C=C/C(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1,150,nM
CHEMBL1641992,4.19,CN1CCN(CCC(=O)Nc2ccc3c(C#N)cnc(Nc4cccc(Br)c4)c3c2)CC1,1300,nM
CHEMBL59145,3.54,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1Cl,6606.93,nM
CHEMBL207410,5.35,CNC(=O)c1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,79,nM
CHEMBL205235,5.57,Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,42,nM
CHEMBL121190,2.28,Nc1[nH]cnc2nnc(Nc3cccc(Cl)c3)c1-2,160,nM
CHEMBL417941,2.45,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NC1CCCCC1,15000,nM
CHEMBL310827,5.89,Cc1c[nH]c2ccc(Nc3ncnc4cc(-c5ccccc5)sc34)cc12,5,nM
CHEMBL81375,5.92,Cc1cc2cc(Nc3ccnc4cc(-c5ccc(CN(C)CCO)cc5)sc34)ccc2[nH]1,140,nM
CHEMBL4755651,2.73,CC(C)(C)c1cc(NC(=O)CN2CCN(c3ccccc3)CC2)no1,66,nM
CHEMBL145,1.2,O=C(O)/C=C/c1ccc(O)c(O)c1,1000000,nM
CHEMBL255291,2.44,CO/N=C/c1c(N)ncnc1NCc1ccc(F)c(Cl)c1,1123,nM
CHEMBL354310,1.75,COc1cccc(-c2cn(C3CC(C(=O)NCCO)C3)c3ncnc(N)c23)c1,330,nM
CHEMBL419137,3.62,COc1cc2ncnc(NC3CC3c3ccccc3)c2cc1OC,140,nM
CHEMBL120069,4.75,Cc1cccc(Nc2[nH]cnc3nnc(Nc4cccc(Cl)c4)c2-3)c1,130,nM
CHEMBL171144,4.78,CC(COC(=O)c1cc(/N=C/c2cc(O)ccc2O)ccc1O)CC(C)(C)C,10000,nM
CHEMBL1242749,1.88,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2[C@@H]1CCOC1,2600,nM
CHEMBL1242844,1.92,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2CC1CCNCC1,100000,nM
CHEMBL56132,2.89,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1,15000,nM
CHEMBL56219,3.3,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1Cl,2100,nM
CHEMBL56219,3.3,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1Cl,35000,nM
CHEMBL341319,2.96,CN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,2.6,nM
CHEMBL319620,2.11,O=C(O)c1cc(NCc2cc(O)ccc2O)ccc1O,92000,nM
CHEMBL9,1.27,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,,
CHEMBL137,0.09,Cc1ncc([N+](=O)[O-])n1CCO,,
CHEMBL1243255,4.76,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CNC,5.35,nM
CHEMBL1243254,6.81,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)Cc1ccc(F)cc1,0.57,nM
CHEMBL328216,3.3,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,1000,nM
CHEMBL1081312,3.07,Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1,260,nM
CHEMBL1421,3.31,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,322,nM
CHEMBL302545,4.4,COc1cc2cc(-c3c[nH]c4ccccc34)cnc2cc1OC,20000,nM
CHEMBL326811,5.13,C/C=C/C(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,1620,nM
CHEMBL1068,2.64,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,,
CHEMBL1201146,4.06,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,,
CHEMBL255438,4.89,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/OCc1ccccc1,23,nM
CHEMBL430031,4.35,CC(C)CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,32,nM
CHEMBL348003,3.81,c1ccc2c3nc[nH]c(NC4CCCCC4)c-3nc2c1,100000,nM
CHEMBL108545,1.18,COC(=O)c1ccccc1O,,
CHEMBL114490,4.71,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,2320,nM
CHEMBL316764,2.25,O=C(O)c1cc(/N=C/c2cc(O)ccc2O)ccc1O,100000,nM
CHEMBL57663,1.99,N#CC(C#N)=Cc1ccc(C#N)cc1,1400000,nM
CHEMBL50371,3.33,CN(C)c1cc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)cc(N(C)C)c1,,nM
CHEMBL1612004,1.28,COc1ccccc1N,,
CHEMBL3622622,5.38,C=CC(=O)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)cc3)ncnc2cc1O[C@H]1CCOC1,72.2,nM
CHEMBL3622677,3.61,C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)/C=C/CNC4CC4)cc23)c1,7.9,nM
CHEMBL3622676,3.77,C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CNC4CC4)cc23)c1,5.6,nM
CHEMBL3622675,4.34,C#Cc1cccc(Nc2ncnc3cc(OCC)c(NC(=O)/C=C/CN(C)C4CC4)cc23)c1,2.4,nM
CHEMBL3622663,5.69,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C1CC1)C1CC1,1000,nM
CHEMBL3622659,3.75,COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CC[S+]([O-])CC1,356.6,nM
CHEMBL3622650,5.31,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,5.3,nM
CHEMBL3622647,3.61,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(C#N)c3)ncnc2cc1O[C@H]1CCOC1,147.4,nM
CHEMBL3622640,4.36,COCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)/C=C/CN(C)C,3,nM
CHEMBL3622639,4.25,COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,1.2,nM
CHEMBL3622637,5.08,COCCOc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,5.4,nM
CHEMBL553,3.41,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,3.6,nM
CHEMBL1909051,4.8,O=C(c1ccccc1C(F)(F)F)N1CCC(Cc2ccccc2)CC1,,
CHEMBL435662,4.9,CC(C)c1ccc(COC(=O)c2cc(NCc3cc(O)ccc3O)ccc2O)cc1,1000,nM
CHEMBL126137,3.53,CN(C)CCN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,40,nM
CHEMBL169657,1.71,CONC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,20000,nM
CHEMBL172449,1.53,O=C(NO)c1cc(NCc2cc(O)ccc2O)ccc1O,40000,nM
CHEMBL122243,3.06,Nc1ncnc2c1c(-c1ccccc1)nn2-c1ccccc1,800,nM
CHEMBL338175,3.03,O=C(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1.5,nM
CHEMBL54471,3.2,Cc1ccc(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)cc1,880,nM
CHEMBL56543,2.32,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,100,nM
CHEMBL127611,0.4,CN(CC(O)C(O)C(O)C(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,3.2,nM
CHEMBL142420,4.05,CC(C)(C)c1cc(O)cc(-c2ccc(C(=O)O)cc2)c1,50000,nM
